fwd_col2_positive_ratio,fwd_col3_positive_ratio,log_ret_30_max,log_ret_30_min,regime_momentum_differential,fwd_log_ret_col2,fwd_log_ret_col3,kde_density_divergence_10_50,poly2_normalized_residual_10,poly2_acceleration_spread_10_50,diff_signal.1,log_ret_10,log_ret_20,log_ret_50
0.1666666666666666,0.0,0.026163482768477,-0.1942364925809762,0.3137094521658156,-0.1678747460384365,-0.1942364880416205,0.0128047834648927,0.0198109482305071,0.0380322423249873,0.3137094521658156,-0.1214736185671481,-0.1279461913570053,0.0865500558105606
0.2333333333333333,0.0333333333333333,0.0392208571102139,-0.1811791182392393,1.098305984861443,-0.1723144914288679,-0.2167353540863373,0.0127342173538276,-0.0157581379115935,0.086648209950539,1.098305984861443,-0.1335315575441276,-0.1494050188111039,0.1104526775687397
0.2,0.0333333333333333,0.0415090390179665,-0.1788909363314868,1.0531127251292085,-0.1809479516915731,-0.2352439449686709,0.0126974823824822,-0.0280366862645655,0.0920685791205195,1.0531127251292085,-0.175040448905042,-0.2173998629906214,0.0866989635887791
0.4,0.1333333333333333,0.0717438352835086,-0.1486561400659445,0.9595543446388052,-0.187055235443213,-0.2122818258865763,0.0124260595496938,-0.0372179045131758,0.0609662538238562,0.9595543446388052,-0.195127882069442,-0.2595449446924884,0.0348382852908337
0.3333333333333333,0.1,0.0687966671068798,-0.1516033082425733,0.5238936397499366,-0.2014557996979544,-0.2240268646690282,0.012161442101579,-0.0266955461182621,-0.0198999572268279,0.5238936397499366,-0.2042492746804005,-0.2433039587242838,0.0556707461389649
0.5,0.3,0.0902134064891346,-0.1301865688603185,0.4270193201098885,-0.1728652949353279,-0.2196916538315596,0.0120797732173816,0.0219054370325879,-0.0222741783917894,0.4270193201098885,-0.0691133292645984,-0.2131116007977252,0.0569107141184657
0.5,0.3,0.0950356328949663,-0.1253643424544868,0.3649840634814341,-0.1817173296414586,-0.2133725530716629,0.0120020445170539,0.0239474741692771,-0.0122827274156324,0.3649840634814341,-0.0699995811162062,-0.2314475030754056,0.0313002360657699
0.7666666666666667,0.4666666666666667,0.1257127223452607,-0.0946872530041925,0.2971122322130609,-0.1568541332973972,-0.1826953925035559,0.0114970536954681,0.0267336922996298,-0.0008489291955595,0.2971122322130609,-0.0933258182169542,-0.2398260010306374,0.0290791605469797
0.7333333333333333,0.5,0.133845404306224,-0.1221108068903271,0.2484536309848674,-0.1328137178661652,-0.1760596796761445,0.0163054298825032,0.0147114131468111,0.0047196305579715,0.2484536309848674,-0.1216839967759394,-0.204375663361921,0.059525903576249
0.6666666666666666,0.4333333333333333,0.1127135385790376,-0.1640394454075999,0.7231759278720105,-0.167669230556079,-0.203202171828412,0.0659006814800244,0.0311016571052188,0.0197460324258343,0.7231759278720105,-0.1016636805981927,-0.1832437976347346,0.0318676509449992
0.6666666666666666,0.5,0.133845404306224,-0.1501802568638611,0.8440062846012009,-0.1723214682379124,-0.1828241447080977,0.103071420675145,0.0341955352539306,0.0243608958570766,0.8440062846012009,-0.107681921537747,-0.229155540104895,0.0183839990217513
0.6333333333333333,0.4666666666666667,0.1226022628874371,-0.1702212688884712,0.8724901522675087,-0.1340638891205653,-0.1910551848631823,0.1050697509278094,0.0158984847869313,0.035749319743286,0.8724901522675087,-0.0833814057772232,-0.2169129633213507,-0.0335909327724446
0.5666666666666667,0.3666666666666666,0.1078055180717019,-0.2020995422489923,0.3058095897634755,-0.1446082709210841,-0.1857545043119878,0.1063110887235728,0.0321962913438613,0.0405417686975293,0.3058095897634755,-0.0662964790537356,-0.2413369279587777,-0.0319209320670043
